cell_lon,cell_lat,wind_speed,is_natura2000,population_density,dist_to_nearest_turbine_m,ml_suitability_score,kmeans_label,ml_suitable,rf_empirical_probability,rf_empirical_prediction,rf_empirical_label
4.848265060240964,52.19749799196787,3.909606035143878,0,460,2587,32.22,Low ML suitability,False,0.013333333333333334,0,Empirically Unsuitable
4.869983935742972,52.19749799196787,3.707728651348128,0,460,1691,31.16,Low ML suitability,False,0.6933333333333334,1,Empirically Suitable
4.89170281124498,52.19749799196787,3.5267956096231696,0,460,1853,29.41,Low ML suitability,False,0.8133333333333334,1,Empirically Suitable
4.913421686746988,52.19749799196787,3.3686473784625024,0,460,2902,27.24,Low ML suitability,False,0.0033333333333333335,0,Empirically Unsuitable
4.935140562248996,52.19749799196787,3.234324274396825,0,460,4220,25.41,Low ML suitability,False,0.0033333333333333335,0,Empirically Unsuitable
4.956859437751005,52.19749799196787,3.124250544214372,0,460,5623,23.95,Low ML suitability,False,0.03,0,Empirically Unsuitable
4.978578313253012,52.19749799196787,3.038397486542619,0,686,7059,21.67,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.00029718875502,52.19749799196787,2.976404986160067,0,686,7577,21.0,Low ML suitability,False,0.03333333333333333,0,Empirically Unsuitable
5.022016064257029,52.19749799196787,2.937649989171233,0,686,6391,20.95,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.0437349397590365,52.19749799196787,2.921260137197332,1,518,5356,0.0,Excluded: Natura 2000,False,0.0,0,Empirically Unsuitable
5.065453815261044,52.19749799196787,2.926079962559626,1,518,4576,0.0,Excluded: Natura 2000,False,0.0,0,Empirically Unsuitable
5.087172690763053,52.19749799196787,2.950604796207748,1,518,4196,0.0,Excluded: Natura 2000,False,0.0,0,Empirically Unsuitable
5.1088915662650605,52.19749799196787,2.9929030459154715,1,518,4323,0.0,Excluded: Natura 2000,False,0.01,0,Empirically Unsuitable
5.130610441767068,52.19749799196787,3.050550094019418,0,518,4918,23.19,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.152329317269077,52.19749799196787,3.1205962834981387,0,2070,5840,19.6,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.174048192771085,52.19749799196787,3.199587187857,0,2070,6959,20.0,Low ML suitability,False,0.03666666666666667,0,Empirically Unsuitable
5.195767068273092,52.19749799196787,3.2836469530762287,0,2070,8195,20.46,Low ML suitability,False,0.05,0,Empirically Unsuitable
5.217485943775101,52.19749799196787,3.368625885590115,0,770,9503,23.75,Low ML suitability,False,0.023333333333333334,0,Empirically Unsuitable
5.239204819277109,52.19749799196787,3.4503030904805363,0,770,10857,24.25,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.260923694779117,52.19749799196787,3.5246255987869164,0,770,12242,24.7,Low ML suitability,False,0.01,0,Empirically Unsuitable
5.282642570281125,52.19749799196787,3.5879587661999577,0,770,12047,25.29,Low ML suitability,False,0.013333333333333334,0,Empirically Unsuitable
5.304361445783133,52.19749799196787,3.637320012561173,0,1031,11045,25.05,Low ML suitability,False,0.01,0,Empirically Unsuitable
5.326080321285141,52.19749799196787,3.670569647273594,0,2590,10160,22.88,Low ML suitability,False,0.006666666666666667,0,Empirically Unsuitable
5.3477991967871485,52.19749799196787,3.6865381341988,0,2590,9428,23.15,Low ML suitability,False,0.043333333333333335,0,Empirically Unsuitable
5.369518072289157,52.19749799196787,3.685077480529868,0,2590,8884,23.24,Low ML suitability,False,0.02666666666666667,0,Empirically Unsuitable
5.391236947791165,52.19749799196787,3.667033867884084,0,2590,8566,23.14,Low ML suitability,False,0.03333333333333333,0,Empirically Unsuitable
5.4129558232931725,52.19749799196787,3.634147569014911,0,2590,8499,22.86,Low ML suitability,False,0.013333333333333334,0,Empirically Unsuitable
5.434674698795181,52.19749799196787,3.588893354314416,0,2590,7797,22.61,Low ML suitability,False,0.006666666666666667,0,Empirically Unsuitable
5.45639357429719,52.19749799196787,3.5342792735262223,0,654,6517,26.33,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.478112449799197,52.19749799196787,3.4736237308912044,0,654,5343,26.13,Low ML suitability,False,0.0033333333333333335,0,Empirically Unsuitable
5.499831325301205,52.19749799196787,3.4103304106744377,0,654,4364,25.92,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.521550200803214,52.19749799196787,3.347678359713488,0,654,3733,25.63,Low ML suitability,False,0.01,0,Empirically Unsuitable
5.543269076305221,52.19749799196787,3.288640994796023,0,654,3638,25.16,Low ML suitability,False,0.12666666666666668,0,Empirically Unsuitable
5.564987951807229,52.19749799196787,3.235743567258534,0,654,4116,24.48,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.5867068273092375,52.19749799196787,3.190964214108967,0,654,3511,24.35,Low ML suitability,False,0.01,0,Empirically Unsuitable
5.608425702811245,52.19749799196787,3.155679596234018,0,654,2595,24.56,Low ML suitability,False,0.0033333333333333335,0,Empirically Unsuitable
5.630144578313253,52.19749799196787,3.1306526111637205,0,356,2356,26.22,Low ML suitability,False,0.016666666666666666,0,Empirically Unsuitable
5.6518634538152615,52.19749799196787,3.116056997571302,0,356,2962,25.7,Low ML suitability,False,0.03333333333333333,0,Empirically Unsuitable
5.67358232931727,52.19749799196787,3.1115319233833905,1,356,4050,0.0,Excluded: Natura 2000,False,0.0,0,Empirically Unsuitable
5.695301204819277,52.19749799196787,3.1162588461667147,1,356,4551,0.0,Excluded: Natura 2000,False,0.0,0,Empirically Unsuitable
5.717020080321285,52.19749799196787,3.129052922694953,1,356,4961,0.0,Excluded: Natura 2000,False,0.0,0,Empirically Unsuitable
5.738738955823294,52.19749799196787,3.1484618210283104,1,356,5738,0.0,Excluded: Natura 2000,False,0.0,0,Empirically Unsuitable
5.760457831325302,52.19749799196787,3.172865723344443,0,495,6757,23.86,Low ML suitability,False,0.03666666666666667,0,Empirically Unsuitable
5.782176706827309,52.19749799196787,3.2005733912394083,1,495,7924,0.0,Excluded: Natura 2000,False,0.0,0,Empirically Unsuitable
5.803895582329318,52.19749799196787,3.229910242209379,1,495,9184,0.0,Excluded: Natura 2000,False,0.0,0,Empirically Unsuitable
5.825614457831326,52.19749799196787,3.2592953727723817,1,495,10503,0.0,Excluded: Natura 2000,False,0.0,0,Empirically Unsuitable
5.847333333333333,52.19749799196787,3.287305343022004,1,495,11862,0.0,Excluded: Natura 2000,False,0.0,0,Empirically Unsuitable
5.869052208835342,52.19749799196787,3.3127233369815974,1,495,13248,0.0,Excluded: Natura 2000,False,0.0,0,Empirically Unsuitable
5.89077108433735,52.19749799196787,3.3345730745689925,1,495,13495,0.0,Excluded: Natura 2000,False,0.0,0,Empirically Unsuitable
5.912489959839357,52.19749799196787,3.352137600646403,1,495,12027,0.0,Excluded: Natura 2000,False,0.0,0,Empirically Unsuitable
5.934208835341366,52.19749799196787,3.364963807433908,0,495,10563,24.79,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.955927710843374,52.19749799196787,3.3728542161442747,0,495,9107,25.11,Low ML suitability,False,0.006666666666666667,0,Empirically Unsuitable
5.977646586345382,52.19749799196787,3.375848088185695,0,495,7661,25.44,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.99936546184739,52.19749799196787,3.3741942931261075,0,495,6234,25.77,Low ML suitability,False,0.006666666666666667,0,Empirically Unsuitable
6.021084337349398,52.19749799196787,3.368318491317578,0,495,4843,26.16,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.042803212851406,52.19749799196787,3.358787093075446,0,495,3528,26.61,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.064522088353414,52.19749799196787,3.346270172244376,0,206,2420,29.62,Low ML suitability,False,0.32,0,Empirically Unsuitable
6.086240963855422,52.19749799196787,3.331505106961272,0,206,1918,29.89,Low ML suitability,False,0.8133333333333334,1,Empirically Suitable
6.10795983935743,52.19749799196787,3.31526227241936,0,206,2431,29.34,Low ML suitability,False,0.23333333333333334,0,Empirically Unsuitable
6.129678714859438,52.19749799196787,3.298313690137643,0,206,3543,28.55,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.151397590361446,52.19749799196787,3.2814051952568124,0,206,3305,28.52,Low ML suitability,False,0.0033333333333333335,0,Empirically Unsuitable
6.173116465863455,52.19749799196787,3.2652324399336905,1,161,3019,0.0,Excluded: Natura 2000,False,0.18333333333333332,0,Empirically Unsuitable
6.194835341365462,52.19749799196787,3.250420902556592,0,161,3423,28.88,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.21655421686747,52.19749799196787,3.2375099948504653,0,161,4027,28.48,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.238273092369479,52.19749799196787,3.2269413173772072,0,161,4832,28.08,Low ML suitability,False,0.013333333333333334,0,Empirically Unsuitable
6.259991967871486,52.19749799196787,3.2190510740872,0,161,5907,27.66,Low ML suitability,False,0.02,0,Empirically Unsuitable
6.281710843373494,52.19749799196787,3.214066593093019,0,161,7131,27.3,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.303429718875503,52.19749799196787,3.2121068027306467,0,161,8391,27.0,Low ML suitability,False,0.006666666666666667,0,Empirically Unsuitable
