cell_lon,cell_lat,interpolated_wind
3.042,50.705999999999996,3.3092339345058073
3.06364824120603,50.705999999999996,3.301574950338515
3.08529648241206,50.705999999999996,3.2925472690111754
3.1069447236180903,50.705999999999996,3.2821800465833597
3.1285929648241204,50.705999999999996,3.2705063879954444
3.1502412060301506,50.705999999999996,3.2575618353735525
3.1718894472361807,50.705999999999996,3.2433826760980584
3.193537688442211,50.705999999999996,3.2280041389957304
3.215185929648241,50.705999999999996,3.2114585665788273
3.236834170854271,50.705999999999996,3.19377366913274
3.2584824120603013,50.705999999999996,3.1749709810025855
3.2801306532663315,50.705999999999996,3.1550646488648466
3.3017788944723616,50.705999999999996,3.134060684338967
3.3234271356783918,50.705999999999996,3.111956807372314
3.345075376884422,50.705999999999996,3.088742991132113
3.366723618090452,50.705999999999996,3.064402792880748
3.388371859296482,50.705999999999996,3.0389155183451626
3.4100201005025124,50.705999999999996,3.01225922013105
3.4316683417085425,50.705999999999996,2.984414475382139
3.4533165829145727,50.705999999999996,2.955368826737987
3.474964824120603,50.705999999999996,2.9251217072501983
3.496613065326633,50.705999999999996,2.8936896086895287
3.518261306532663,50.705999999999996,2.861111198653485
3.5399095477386933,50.705999999999996,2.8274520504544975
3.5615577889447234,50.705999999999996,2.7928086262485525
3.5832060301507536,50.705999999999996,2.7573111529744807
3.6048542713567837,50.705999999999996,2.721125056054942
3.626502512562814,50.705999999999996,2.684450669378221
3.648150753768844,50.705999999999996,2.647521021621527
3.669798994974874,50.705999999999996,2.610597605677591
3.6914472361809043,50.705999999999996,2.5739641643420166
3.7130954773869345,50.705999999999996,2.5379186633718116
3.7347437185929646,50.705999999999996,2.5027637623029118
3.7563919597989948,50.705999999999996,2.4687962223562403
3.778040201005025,50.705999999999996,2.436295797369123
3.799688442211055,50.705999999999996,2.4055142269394416
3.821336683417085,50.705999999999996,2.3766649820461074
3.8429849246231154,50.705999999999996,2.3499143969384915
3.8646331658291455,50.705999999999996,2.325374756025004
3.8862814070351757,50.705999999999996,2.3030997944400937
3.907929648241206,50.705999999999996,2.283082924079846
3.929577889447236,50.705999999999996,2.265258325052092
3.951226130653266,50.705999999999996,2.2495048600227197
3.9728743718592963,50.705999999999996,2.2356525911215424
3.9945226130653264,50.705999999999996,2.223491520322505
4.016170854271357,50.705999999999996,2.2127820466893624
4.037819095477387,50.705999999999996,2.203266546233287
4.059467336683417,50.705999999999996,2.194681436914716
4.081115577889447,50.705999999999996,2.1867690928182553
